AC022424.1	AC022424.1
ADAMTS16	ADAMTS16
LINC02145	LINC02145
LINC01018	LINC01018
AC122710.2	AC122710.2
C5orf49	C5orf49
AC091932.1	AC091932.1
SEMA5A	SEMA5A
AC012640.4	AC012640.4
AC012629.2	AC012629.2
CTNND2	CTNND2
LINC01194	LINC01194
DNAH5	DNAH5
FBXL7	FBXL7
LINC02223	LINC02223
AC093274.1	AC093274.1
CDH12	CDH12
CDH10	CDH10
CDH6	CDH6
AC010343.3	AC010343.3
AC034223.1	AC034223.1
AC034232.2	AC034232.2
ADAMTS12	ADAMTS12
SLC45A2	SLC45A2
AC139792.1	AC139792.1
AC025754.2	AC025754.2
TTC23L	TTC23L
CAPSL	CAPSL
RANBP3L	RANBP3L
GDNF-AS1	GDNF-AS1
GDNF	GDNF
EGFLAM	EGFLAM
AC010457.1	AC010457.1
LIFR	LIFR
LIFR-AS1	LIFR-AS1
OSMR-AS1	OSMR-AS1
LINC02104	LINC02104
LINC00603	LINC00603
C7	C7
C6	C6
PLCXD3	PLCXD3
OXCT1-AS1	OXCT1-AS1
GHR	GHR
AC008945.2	AC008945.2
AC114956.2	AC114956.2
FGF10	FGF10
FGF10-AS1	FGF10-AS1
LINC02106	LINC02106
AC010478.1	AC010478.1
ISL1	ISL1
AC008966.2	AC008966.2
HSPB3	HSPB3
AC016583.2	AC016583.2
MCIDAS	MCIDAS
CCNO	CCNO
AC008391.1	AC008391.1
ACTBL2	ACTBL2
LINC02057	LINC02057
C5orf64	C5orf64
RNF180	RNF180
RGS7BP	RGS7BP
AC092354.2	AC092354.2
AC092354.1	AC092354.1
AC092353.1	AC092353.1
AC092353.2	AC092353.2
MAST4-IT1	MAST4-IT1
AC112206.2	AC112206.2
AC079467.1	AC079467.1
LINC02242	LINC02242
AC106798.1	AC106798.1
AC010280.1	AC010280.1
AC010273.3	AC010273.3
AC010273.2	AC010273.2
SERF1B	SERF1B
AC025774.1	AC025774.1
LINC02122	LINC02122
BHMT2	BHMT2
AC008434.1	AC008434.1
CKMT2	CKMT2
AC026726.1	AC026726.1
AC008885.2	AC008885.2
VCAN-AS1	VCAN-AS1
HAPLN1	HAPLN1
AC010595.1	AC010595.1
AC114971.1	AC114971.1
AC008525.1	AC008525.1
AC093510.2	AC093510.2
AC117528.1	AC117528.1
FAM81B	FAM81B
AC008840.1	AC008840.1
AC008592.5	AC008592.5
PCSK1	PCSK1
AC020900.1	AC020900.1
RGMB-AS1	RGMB-AS1
AC021086.1	AC021086.1
SLCO6A1	SLCO6A1
LINC00491	LINC00491
AC099487.1	AC099487.1
LINC02163	LINC02163
AC010261.1	AC010261.1
AC104126.1	AC104126.1
EPB41L4A-DT	EPB41L4A-DT
TSSK1B	TSSK1B
KCNN2	KCNN2
AC008494.3	AC008494.3
LVRN	LVRN
SEMA6A-AS2	SEMA6A-AS2
AC010267.1	AC010267.1
LINC00992	LINC00992
LINC02147	LINC02147
AC093206.1	AC093206.1
AC008629.1	AC008629.1
AC114284.1	AC114284.1
AC010255.1	AC010255.1
ZNF474	ZNF474
AC113349.2	AC113349.2
SNCAIP	SNCAIP
AC113349.1	AC113349.1
AC119150.1	AC119150.1
AC022101.1	AC022101.1
LINC02201	LINC02201
AC106786.2	AC106786.2
AC106786.1	AC106786.1
PRDM6	PRDM6
LINC01170	LINC01170
AC113398.2	AC113398.2
TEX43	TEX43
AC011416.4	AC011416.4
MEGF10	MEGF10
AC010424.2	AC010424.2
CCDC192	CCDC192
SLC27A6	SLC27A6
ADAMTS19	ADAMTS19
MINAR2	MINAR2
CHSY3	CHSY3
AC006525.1	AC006525.1
AC004039.1	AC004039.1
SOWAHA	SOWAHA
AC004775.1	AC004775.1
AC010240.3	AC010240.3
FSTL4	FSTL4
AC109454.3	AC109454.3
C5orf66-AS1	C5orf66-AS1
SLC25A48	SLC25A48
AC114296.1	AC114296.1
MYOT	MYOT
NME5	NME5
MATR3	MATR3
PSD2-AS1	PSD2-AS1
PCDHA4	PCDHA4
PCDHA5	PCDHA5
PCDHA7	PCDHA7
PCDHA9	PCDHA9
PCDHA10	PCDHA10
PCDHB2	PCDHB2
PCDHB3	PCDHB3
AC244517.1	AC244517.1
PCDHB4	PCDHB4
PCDHB5	PCDHB5
PCDHB6	PCDHB6
PCDHB7	PCDHB7
PCDHB8	PCDHB8
PCDHB16	PCDHB16
PCDHB10	PCDHB10
PCDHB11	PCDHB11
PCDHB12	PCDHB12
PCDHB13	PCDHB13
PCDHB14	PCDHB14
PCDHB15	PCDHB15
PCDHGA1	PCDHGA1
PCDHGA2	PCDHGA2
PCDHGA3	PCDHGA3
PCDHGB1	PCDHGB1
PCDHGA4	PCDHGA4
PCDHGB2	PCDHGB2
PCDHGB3	PCDHGB3
PCDHGA7	PCDHGA7
PCDHGB4	PCDHGB4
PCDHGB5	PCDHGB5
PCDHGA9	PCDHGA9
PCDHGB6	PCDHGB6
PCDHGB7	PCDHGB7
PCDHGA11	PCDHGA11
PCDHGA12	PCDHGA12
AC008781.3	AC008781.3
PCDHGC3	PCDHGC3
PCDHGC4	PCDHGC4
AC005753.3	AC005753.3
AC005753.1	AC005753.1
PCDH1	PCDH1
AC005740.4	AC005740.4
SPRY4-AS1	SPRY4-AS1
FGF1	FGF1
ARHGAP26-AS1	ARHGAP26-AS1
KCTD16	KCTD16
POU4F3	POU4F3
STK32A	STK32A
SCGB3A2	SCGB3A2
C5orf46	C5orf46
AC011352.1	AC011352.1
SPINK5	SPINK5
SH3TC2-DT	SH3TC2-DT
IL17B	IL17B
AC131025.2	AC131025.2
CDX1	CDX1
SLC6A7	SLC6A7
ARSI	ARSI
NDST1-AS1	NDST1-AS1
AC008453.2	AC008453.2
FAT2	FAT2
AC011374.1	AC011374.1
CLMAT3	CLMAT3
GLRA1	GLRA1
GRIA1	GRIA1
HAND1	HAND1
KIF4B	KIF4B
AC091979.2	AC091979.2
AC136424.2	AC136424.2
ADRA1B	ADRA1B
FABP6	FABP6
C1QTNF2	C1QTNF2
ATP10B	ATP10B
LINC02159	LINC02159
GABRB2	GABRB2
SLIT3	SLIT3
AC011365.1	AC011365.1
C5orf58	C5orf58
KCNIP1	KCNIP1
GABRP	GABRP
AC011407.1	AC011407.1
AC022217.2	AC022217.2
NKX2-5	NKX2-5
AC008663.2	AC008663.2
LINC01411	LINC01411
AC113346.1	AC113346.1
AC139493.2	AC139493.2
CDHR2	CDHR2
UNC5A	UNC5A
GMCL2	GMCL2
AC113348.1	AC113348.1
ZFP2	ZFP2
ZNF454	ZNF454
AC104117.3	AC104117.3
AC109479.1	AC109479.1
RASGEF1C	RASGEF1C
AC034213.1	AC034213.1
FLT4	FLT4
AC008443.6	AC008443.6
AC008443.8	AC008443.8
LINC01622	LINC01622
AL033381.3	AL033381.3
LINC01394	LINC01394
AL034346.1	AL034346.1
FOXF2	FOXF2
FOXCUT	FOXCUT
AL031768.1	AL031768.1
LINC01600	LINC01600
AL445309.1	AL445309.1
AL590004.3	AL590004.3
AL162718.3	AL162718.3
AL359643.2	AL359643.2
AL021328.1	AL021328.1
AL136307.1	AL136307.1
AL139095.4	AL139095.4
AL031058.1	AL031058.1
TFAP2A-AS1	TFAP2A-AS1
AL138885.3	AL138885.3
LINC00518	LINC00518
MIR5689HG	MIR5689HG
AL024498.1	AL024498.1
AL357497.1	AL357497.1
ELOVL2	ELOVL2
AL023583.1	AL023583.1
RNF182	RNF182
AL138740.1	AL138740.1
STMND1	STMND1
RBM24	RBM24
CAP2	CAP2
AL022068.1	AL022068.1
AL512380.2	AL512380.2
NBAT1	NBAT1
PRL	PRL
DCDC2	DCDC2
AL031775.2	AL031775.2
AL022170.1	AL022170.1
HIST1H1T	HIST1H1T
AL513548.4	AL513548.4
LINC00240	LINC00240
AL031118.1	AL031118.1
ZSCAN23	ZSCAN23
ZBED9	ZBED9
LINC01623	LINC01623
AL645939.4	AL645939.4
RNF39	RNF39
HCG17	HCG17
SFTA2	SFTA2
MUCL3	MUCL3
MUC21	MUC21
HCG22	HCG22
C6orf15	C6orf15
CDSN	CDSN
PSORS1C2	PSORS1C2
LINC01149	LINC01149
C2-AS1	C2-AS1
C4A	C4A
TSBP1	TSBP1
IP6K3	IP6K3
AL138889.1	AL138889.1
GRM4	GRM4
TCP11	TCP11
BNIP5	BNIP5
Z84484.1	Z84484.1
Z85996.2	Z85996.2
AL121574.1	AL121574.1
GLP1R	GLP1R
KIF6	KIF6
AL590999.1	AL590999.1
MOCS1	MOCS1
PGC	PGC
AL096814.2	AL096814.2
AL136304.1	AL136304.1
AL355385.1	AL355385.1
DLK2	DLK2
LRRC73	LRRC73
CAPN11	CAPN11
MYMX	MYMX
TMEM151B	TMEM151B
TDRD6	TDRD6
ANKRD66	ANKRD66
ADGRF5	ADGRF5
AL451166.1	AL451166.1
ADGRF2	ADGRF2
ADGRF4	ADGRF4
PTCHD4	PTCHD4
AL353138.1	AL353138.1
C6orf141	C6orf141
CRISP2	CRISP2
CRISP3	CRISP3
TFAP2B	TFAP2B
GSTA2	GSTA2
GSTA1	GSTA1
GSTA3	GSTA3
AL034374.1	AL034374.1
LINC01564	LINC01564
KLHL31	KLHL31
MLIP	MLIP
AL033384.1	AL033384.1
MLIP-IT1	MLIP-IT1
AL512363.1	AL512363.1
FAM83B	FAM83B
HMGCLL1	HMGCLL1
BMP5	BMP5
COL21A1	COL21A1
AL021368.1	AL021368.1
AL445250.1	AL445250.1
AL391807.1	AL391807.1
ADGRB3	ADGRB3
AL365226.2	AL365226.2
AL365226.1	AL365226.1
AL583856.2	AL583856.2
AL589935.1	AL589935.1
RIMS1	RIMS1
AL356277.3	AL356277.3
IMPG1	IMPG1
LINC02540	LINC02540
AL451064.1	AL451064.1
SH3BGRL2	SH3BGRL2
AL359715.2	AL359715.2
AL078599.2	AL078599.2
LINC02542	LINC02542
PRSS35	PRSS35
RIPPLY2	RIPPLY2
LINC02857	LINC02857
MRAP2	MRAP2
TBX18	TBX18
LINC02535	LINC02535
CFAP206	CFAP206
GABRR1	GABRR1
AL359987.1	AL359987.1
AL138731.1	AL138731.1
EPHA7	EPHA7
FHL5	FHL5
AL589826.2	AL589826.2
POU3F2	POU3F2
PRDM13	PRDM13
GRIK2	GRIK2
BVES-AS1	BVES-AS1
POPDC3	POPDC3
LINC02532	LINC02532
AL390208.1	AL390208.1
METTL24	METTL24
CCN6	CCN6
Z99289.1	Z99289.1
Z99289.2	Z99289.2
Z99289.3	Z99289.3
FO393415.1	FO393415.1
AL357141.1	AL357141.1
TRAPPC3L	TRAPPC3L
CALHM5	CALHM5
FAM162B	FAM162B
ROS1	ROS1
SLC35F1	SLC35F1
FABP7	FABP7
TRDN	TRDN
NKAIN2	NKAIN2
AL121938.1	AL121938.1
AL450332.1	AL450332.1
AL365259.1	AL365259.1
C6orf58	C6orf58
AL034349.1	AL034349.1
AL133346.1	AL133346.1
AL021408.1	AL021408.1
LINC01013	LINC01013
LINC00326	LINC00326
EYA4	EYA4
TARID	TARID
TCF21	TCF21
AL449363.2	AL449363.2
Z84486.1	Z84486.1
AL360178.2	AL360178.2
AL023284.4	AL023284.4
SLC35D3	SLC35D3
IL20RA	IL20RA
SMIM28	SMIM28
GVQW2	GVQW2
AL023806.2	AL023806.2
AL023806.4	AL023806.4
LUADT1	LUADT1
AL033504.1	AL033504.1
AL355312.3	AL355312.3
RAET1E	RAET1E
RAET1L	RAET1L
AL450344.2	AL450344.2
AL133260.2	AL133260.2
AL078582.2	AL078582.2
SYNE1-AS1	SYNE1-AS1
MYCT1	MYCT1
VIP	VIP
AL357075.4	AL357075.4
CLDN20	CLDN20
AL390955.2	AL390955.2
AL356417.2	AL356417.2
FNDC1-IT1	FNDC1-IT1
SLC22A2	SLC22A2
SLC22A3	SLC22A3
AL139393.1	AL139393.1
PACRG	PACRG
AL445307.1	AL445307.1
Z97205.2	Z97205.2
C6orf118	C6orf118
PDE10A	PDE10A
AL590302.1	AL590302.1
LINC00602	LINC00602
PRR18	PRR18
AL121956.6	AL121956.6
RPS6KA2-IT1	RPS6KA2-IT1
UNC93A	UNC93A
LINC02487	LINC02487
LINC01558	LINC01558
AL009178.2	AL009178.2
AL009178.3	AL009178.3
DACT2	DACT2
SMOC2	SMOC2
AL513210.1	AL513210.1
AL109924.1	AL109924.1
AL109924.2	AL109924.2
AL136129.1	AL136129.1
LINC01615	LINC01615
LINC02519	LINC02519
AL135910.1	AL135910.1
AL354892.1	AL354892.1
LINC00242	LINC00242
AL596442.4	AL596442.4
AL596442.3	AL596442.3
AL596442.2	AL596442.2
AL109910.2	AL109910.2
AL031259.1	AL031259.1
AC093627.1	AC093627.1
AC093627.6	AC093627.6
AC226118.1	AC226118.1
AC188617.1	AC188617.1
AC188617.2	AC188617.2
CYP2W1	CYP2W1
AC073957.2	AC073957.2
AC091729.1	AC091729.1
ELFN1	ELFN1
AC073316.3	AC073316.3
PAPOLB	PAPOLB
AC092171.1	AC092171.1
ANKRD61	ANKRD61
AC079804.3	AC079804.3
COL28A1	COL28A1
AC004948.1	AC004948.1
AC007009.1	AC007009.1
AC007029.1	AC007029.1
AC004160.1	AC004160.1
THSD7A	THSD7A
AC004160.2	AC004160.2
AC013470.2	AC013470.2
DGKB	DGKB
AGMO	AGMO
MEOX2	MEOX2
SOSTDC1	SOSTDC1
AGR3	AGR3
AC003986.2	AC003986.2
AC005165.1	AC005165.1
HOXA2	HOXA2
HOXA-AS3	HOXA-AS3
HOXA6	HOXA6
HOXA11-AS	HOXA11-AS
HOXA13	HOXA13
AC005091.1	AC005091.1
TRIL	TRIL
PRR15	PRR15
AC007036.5	AC007036.5
INMT	INMT
AQP1	AQP1
GHRHR	GHRHR
ADCYAP1R1	ADCYAP1R1
ITPRID1	ITPRID1
AC018648.1	AC018648.1
BMPER	BMPER
NPSR1	NPSR1
POU6F2	POU6F2
POU6F2-AS2	POU6F2-AS2
LINC01449	LINC01449
GLI3	GLI3
AC005537.1	AC005537.1
HECW1	HECW1
HECW1-IT1	HECW1-IT1
LUARIS	LUARIS
GCK	GCK
RAMP3	RAMP3
IGFBP1	IGFBP1
AC073115.2	AC073115.2
AC004870.2	AC004870.2
AC011228.2	AC011228.2
EGFR-AS1	EGFR-AS1
NUPR2	NUPR2
ZNF716	ZNF716
LINC02848	LINC02848
AC073210.3	AC073210.3
CT66	CT66
GALNT17	GALNT17
SPDYE9P	SPDYE9P
FZD9	FZD9
TMEM270	TMEM270
ELN	ELN
AC211433.2	AC211433.2
AC211486.2	AC211486.2
CCL26	CCL26
SRRM3	SRRM3
AC006972.1	AC006972.1
AC006043.1	AC006043.1
AC074024.1	AC074024.1
PCLO	PCLO
SEMA3D	SEMA3D
AC005009.2	AC005009.2
STEAP2-AS1	STEAP2-AS1
AC002064.1	AC002064.1
FAM237B	FAM237B
AC003086.1	AC003086.1
AC000120.1	AC000120.1
AC002454.1	AC002454.1
HEPACAM2	HEPACAM2
GNGT1	GNGT1
AC002076.1	AC002076.1
AC002074.1	AC002074.1
PON1	PON1
PON3	PON3
DLX6-AS1	DLX6-AS1
DLX6	DLX6
DLX5	DLX5
TAC1	TAC1
NPTX2	NPTX2
TMEM130	TMEM130
KPNA7	KPNA7
OR2AE1	OR2AE1
GJC3	GJC3
AC092849.2	AC092849.2
PCOLCE-AS1	PCOLCE-AS1
SLC12A9-AS1	SLC12A9-AS1
MUC3A	MUC3A
NAT16	NAT16
COL26A1	COL26A1
AC105052.5	AC105052.5
RELN	RELN
AC005050.1	AC005050.1
LAMB4	LAMB4
AC003077.1	AC003077.1
AC018464.1	AC018464.1
AC003992.1	AC003992.1
AC002066.1	AC002066.1
AC073130.1	AC073130.1
LINC01510	LINC01510
WNT2	WNT2
CFTR	CFTR
ANKRD7	ANKRD7
KCND2	KCND2
PTPRZ1	PTPRZ1
FEZF1	FEZF1
FEZF1-AS1	FEZF1-AS1
AC004594.1	AC004594.1
RNF133	RNF133
RNF148	RNF148
AC006333.1	AC006333.1
LMOD2	LMOD2
AC006148.1	AC006148.1
GPR37	GPR37
LINC02830	LINC02830
GRM8	GRM8
AC073934.1	AC073934.1
OPN1SW	OPN1SW
AC084864.2	AC084864.2
CPA4	CPA4
AC007938.1	AC007938.1
MESTIT1	MESTIT1
AC007938.3	AC007938.3
KLF14	KLF14
AC009275.1	AC009275.1
AKR1B10	AKR1B10
AKR1B15	AKR1B15
AC009276.1	AC009276.1
AC083870.1	AC083870.1
AC091736.1	AC091736.1
FAM180A	FAM180A
KLRG2	KLRG2
DENND2A	DENND2A
TMEM178B	TMEM178B
TAS2R5	TAS2R5
TRPV6	TRPV6
KEL	KEL
PIP	PIP
TMEM139	TMEM139
CTAGE6	CTAGE6
OR2A7	OR2A7
AC005586.2	AC005586.2
AC010973.2	AC010973.2
CRYGN	CRYGN
DPP6	DPP6
AC093726.2	AC093726.2
SHH	SHH
AC006372.1	AC006372.1
AC005481.1	AC005481.1
LINC00689	LINC00689
FAM87A	FAM87A
AC083964.1	AC083964.1
TDRP	TDRP
AC019257.1	AC019257.1
CSMD1	CSMD1
DEFB4B	DEFB4B
DEFB4A	DEFB4A
AC104964.1	AC104964.1
RP1L1	RP1L1
AC105001.1	AC105001.1
AF131215.7	AF131215.7
AF131216.3	AF131216.3
AC107918.6	AC107918.6
AC130352.1	AC130352.1
AC106845.1	AC106845.1
AC019270.1	AC019270.1
C8orf48	C8orf48
AC079193.2	AC079193.2
MTMR7	MTMR7
SLC7A2	SLC7A2
AP006248.4	AP006248.4
AP006248.6	AP006248.6
AC027117.2	AC027117.2
AC027117.1	AC027117.1
FGL1	FGL1
AC124242.3	AC124242.3
AC025062.3	AC025062.3
AC100800.1	AC100800.1
FGF17	FGF17
LGI3	LGI3
AC037459.4	AC037459.4
NEFL	NEFL
AC107373.2	AC107373.2
EBF2	EBF2
PNMA2	PNMA2
STMN4	STMN4
SCARA3	SCARA3
AC013643.2	AC013643.2
RBPMS-AS1	RBPMS-AS1
PURG	PURG
LINC01605	LINC01605
AC124067.2	AC124067.2
AC124067.4	AC124067.4
AC138356.3	AC138356.3
AP006545.3	AP006545.3
AP006545.2	AP006545.2
AC087362.2	AC087362.2
AC087623.1	AC087623.1
AC016813.1	AC016813.1
AC104393.1	AC104393.1
DKK4	DKK4
AC120036.4	AC120036.4
AC026904.2	AC026904.2
AC022915.2	AC022915.2
LINC02599	LINC02599
EFCAB1	EFCAB1
AC013701.2	AC013701.2
PPDPFL	PPDPFL
PXDNL	PXDNL
AC064807.4	AC064807.4
ALKAL1	ALKAL1
SOX17	SOX17
SDR16C5	SDR16C5
PENK	PENK
AC012349.1	AC012349.1
AC104051.2	AC104051.2
CLVS1	CLVS1
AC090136.3	AC090136.3
BHLHE22	BHLHE22
AC104232.2	AC104232.2
AC104232.3	AC104232.3
AC100814.1	AC100814.1
TCF24	TCF24
PPP1R42	PPP1R42
C8orf34	C8orf34
AC083967.1	AC083967.1
EYA1	EYA1
KCNB2	KCNB2
AC022893.2	AC022893.2
C8orf89	C8orf89
RDH10-AS1	RDH10-AS1
AC111149.2	AC111149.2
AC087627.1	AC087627.1
JPH1	JPH1
MIR2052HG	MIR2052HG
AC011632.1	AC011632.1
PI15	PI15
AC022274.1	AC022274.1
HNF4G	HNF4G
AC011029.1	AC011029.1
ZFHX4-AS1	ZFHX4-AS1
ZFHX4	ZFHX4
STMN2	STMN2
LINC01607	LINC01607
AC036214.1	AC036214.1
AC036214.4	AC036214.4
AC012533.1	AC012533.1
AC009902.3	AC009902.3
AC009902.2	AC009902.2
SLC10A5	SLC10A5
AC011773.3	AC011773.3
CA3	CA3
AC100801.1	AC100801.1
LINC02849	LINC02849
CNGB3	CNGB3
AF121898.1	AF121898.1
MMP16	MMP16
AC090578.1	AC090578.1
CALB1	CALB1
AC004083.1	AC004083.1
NECAB1	NECAB1
AC103770.1	AC103770.1
SLC26A7	SLC26A7
RUNX1T1	RUNX1T1
AC104211.2	AC104211.2
AC104211.1	AC104211.1
LINC00535	LINC00535
AC010834.3	AC010834.3
AC010834.2	AC010834.2
ESRP1	ESRP1
AC087752.4	AC087752.4
AC083836.1	AC083836.1
GDF6	GDF6
ERICH5	ERICH5
KCNS2	KCNS2
AC016877.3	AC016877.3
AC018442.2	AC018442.2
RGS22	RGS22
AP001207.3	AP001207.3
GRHL2	GRHL2
AP002907.1	AP002907.1
AP003354.1	AP003354.1
BAALC-AS2	BAALC-AS2
ZFPM2	ZFPM2
ZFPM2-AS1	ZFPM2-AS1
AC103853.2	AC103853.2
AC090802.1	AC090802.1
ABRA	ABRA
RSPO2	RSPO2
LINC00536	LINC00536
TNFRSF11B	TNFRSF11B
AC021733.4	AC021733.4
HAS2-AS1	HAS2-AS1
AC037486.1	AC037486.1
SMILR	SMILR
LINC01151	LINC01151
AC016405.2	AC016405.2
FAM83A-AS1	FAM83A-AS1
ANXA13	ANXA13
FER1L6	FER1L6
ZNF572	ZNF572
AC084116.1	AC084116.1
CASC8	CASC8
AC108925.1	AC108925.1
CASC11	CASC11
AC103718.1	AC103718.1
GSDMC	GSDMC
OC90	OC90
AC023781.1	AC023781.1
KCNK9	KCNK9
AC100803.3	AC100803.3
GPR20	GPR20
AC134682.1	AC134682.1
LYPD2	LYPD2
LY6H	LY6H
GPIHBP1	GPIHBP1
MAFA-AS1	MAFA-AS1
MAPK15	MAPK15
IQANK1	IQANK1
AC084125.2	AC084125.2
GPT	GPT
ARHGAP39	ARHGAP39
AF186192.1	AF186192.1
PGM5P3-AS1	PGM5P3-AS1
AL136979.1	AL136979.1
DMRT3	DMRT3
DMRT2	DMRT2
AL354977.1	AL354977.1
GLIS3-AS1	GLIS3-AS1
AL359095.1	AL359095.1
MLANA	MLANA
IL33	IL33
PTPRD	PTPRD
AL583805.2	AL583805.2
TYRP1	TYRP1
LURAP1L-AS1	LURAP1L-AS1
LURAP1L	LURAP1L
AL161449.2	AL161449.2
AL162386.2	AL162386.2
AL583785.1	AL583785.1
LINC01235	LINC01235
AL136366.1	AL136366.1
C9orf92	C9orf92
BNC2-AS1	BNC2-AS1
ADAMTSL1	ADAMTSL1
SLC24A2	SLC24A2
AL591222.1	AL591222.1
FOCAD-AS1	FOCAD-AS1
MIR31HG	MIR31HG
IFNE	IFNE
AL359922.2	AL359922.2
DMRTA1	DMRTA1
LINC01239	LINC01239
AL445623.2	AL445623.2
TEK	TEK
SPINK4	SPINK4
AQP7	AQP7
ANKRD18B	ANKRD18B
CYP4F26P	CYP4F26P
PRSS3	PRSS3
CNTFR	CNTFR
CCL27	CCL27
CCL21	CCL21
AL589645.1	AL589645.1
PHF24	PHF24
DNAJB5-DT	DNAJB5-DT
C9orf131	C9orf131
CA9	CA9
FAM221B	FAM221B
HRCT1	HRCT1
SPAAR	SPAAR
CCIN	CCIN
IGFBPL1	IGFBPL1
ANKRD18A	ANKRD18A
CNTNAP3B	CNTNAP3B
AL590399.3	AL590399.3
BX005266.2	BX005266.2
FOXD4L5	FOXD4L5
FP326651.1	FP326651.1
AL353770.4	AL353770.4
AL627230.1	AL627230.1
FOXD4L3	FOXD4L3
PGM5-AS1	PGM5-AS1
BANCR	BANCR
FAM189A2	FAM189A2
AL162412.1	AL162412.1
C9orf135	C9orf135
MAMDC2-AS1	MAMDC2-AS1
GDA	GDA
AL135924.2	AL135924.2
TMC1	TMC1
AL137018.1	AL137018.1
AL591368.1	AL591368.1
RASEF	RASEF
AL499602.1	AL499602.1
AL137847.1	AL137847.1
AL354733.1	AL354733.1
AL157886.1	AL157886.1
AL158828.1	AL158828.1
GAS1RR	GAS1RR
AL513318.2	AL513318.2
C9orf170	C9orf170
AL353572.4	AL353572.4
NXNL2	NXNL2
AL353150.1	AL353150.1
AL355607.2	AL355607.2
LINC02603	LINC02603
AL358232.2	AL358232.2
AL807757.1	AL807757.1
AL807757.2	AL807757.2
AL353768.1	AL353768.1
AL353768.2	AL353768.2
AL354861.2	AL354861.2
FOXE1	FOXE1
GABBR2	GABBR2
AL136084.3	AL136084.3
BAAT	BAAT
ALDOB	ALDOB
AL359182.1	AL359182.1
TAL2	TAL2
LINC01505	LINC01505
MUSK	MUSK
AL135787.1	AL135787.1
SHOC1	SHOC1
SLC46A2	SLC46A2
RNF183	RNF183
AL162727.2	AL162727.2
AL162727.1	AL162727.1
AL157702.2	AL157702.2
KIF12	KIF12
AL691420.1	AL691420.1
PAPPA-AS1	PAPPA-AS1
AL157829.1	AL157829.1
AL354754.1	AL354754.1
BRINP1	BRINP1
AL596244.1	AL596244.1
MORN5	MORN5
LHX6	LHX6
ADGRD2	ADGRD2
OLFML2A	OLFML2A
WDR38	WDR38
AL359632.1	AL359632.1
AL161908.1	AL161908.1
LMX1B	LMX1B
AL353803.2	AL353803.2
PRRX2-AS1	PRRX2-AS1
GPRACR	GPRACR
FIBCD1	FIBCD1
AL161733.1	AL161733.1
LAMC3	LAMC3
AIF1L	AIF1L
AK8	AK8
AL445645.1	AL445645.1
OBP2B	OBP2B
ADAMTSL2	ADAMTSL2
AL669970.3	AL669970.3
LCN1	LCN1
OBP2A	OBP2A
PAEP	PAEP
KCNT1	KCNT1
CCDC187	CCDC187
AC174065.1	AC174065.1
LCN6	LCN6
ENTPD2	ENTPD2
ENTPD8	ENTPD8
CACNA1B	CACNA1B
PRR26	PRR26
LINC02668	LINC02668
AL139280.1	AL139280.1
LINC02669	LINC02669
MANCR	MANCR
AC018978.1	AC018978.1
AKR1C2	AKR1C2
AL391427.1	AL391427.1
CALML5	CALML5
CALML3-AS1	CALML3-AS1
LINC02657	LINC02657
LINC02678	LINC02678
LINC02677	LINC02677
AL157395.1	AL157395.1
LINP1	LINP1
SFTA1P	SFTA1P
LINC00710	LINC00710
PROSER2-AS1	PROSER2-AS1
AL353586.1	AL353586.1
AL139405.1	AL139405.1
AC073367.1	AC073367.1
AL390783.1	AL390783.1
MALRD1	MALRD1
AC069549.2	AC069549.2
C10orf113	C10orf113
NEBL-AS1	NEBL-AS1
MIR1915HG	MIR1915HG
SKIDA1	SKIDA1
AL358780.1	AL358780.1
ARMC3	ARMC3
AL356113.1	AL356113.1
GPR158	GPR158
MYO3A	MYO3A
MKX	MKX
ARMC4	ARMC4
AL158167.1	AL158167.1
AL590068.1	AL590068.1
LINC02664	LINC02664
AL161935.1	AL161935.1
AL161935.3	AL161935.3
AL121748.1	AL121748.1
PARD3-AS1	PARD3-AS1
LINC02635	LINC02635
AL121749.2	AL121749.2
PCAT5	PCAT5
LINC00839	LINC00839
LINC01518	LINC01518
LINC02632	LINC02632
AL022344.1	AL022344.1
LINC00840	LINC00840
AL137026.1	AL137026.1
AL137026.3	AL137026.3
ANXA8L1	ANXA8L1
LINC00842	LINC00842
GPRIN2	GPRIN2
GDF10	GDF10
ZNF488	ZNF488
ANXA8	ANXA8
FO681492.1	FO681492.1
AC245041.2	AC245041.2
AC245041.1	AC245041.1
LRRC18	LRRC18
OGDHL	OGDHL
AL731537.1	AL731537.1
DKK1	DKK1
PHYHIPL	PHYHIPL
FAM13C	FAM13C
AL355474.1	AL355474.1
SLC16A9	SLC16A9
MRLN	MRLN
CABCOCO1	CABCOCO1
AL590502.1	AL590502.1
AC022387.2	AC022387.2
LINC01515	LINC01515
CTNNA3	CTNNA3
MYPN	MYPN
ATOH7	ATOH7
STOX1	STOX1
NODAL	NODAL
PLA2G12B	PLA2G12B
AC073389.3	AC073389.3
MYOZ1	MYOZ1
AC018511.5	AC018511.5
DUSP13	DUSP13
ZNF503-AS1	ZNF503-AS1
AC010997.4	AC010997.4
DLG5-AS1	DLG5-AS1
LINC00857	LINC00857
MAT1A	MAT1A
DYDC2	DYDC2
C10orf99	C10orf99
GRID1	GRID1
AL844892.1	AL844892.1
OPN4	OPN4
LDB3	LDB3
MMRN2	MMRN2
SNCG	SNCG
FAM25A	FAM25A
